Date,SPX INDEX,10 YR GOVT BONDS,VIX INDEX,TIPS ETF
6/27/2012,1331.85,1.6177,19.45,119.93
6/28/2012,1329.04,1.5768,19.71,119.98
6/29/2012,1362.16,1.6449,17.08,119.7
7/2/2012,1365.51,1.5885,16.8,119.6
7/3/2012,1374.02,1.6294,16.66,119.81
7/5/2012,1367.58,1.5969,17.5,120.07
7/6/2012,1354.68,1.5491,17.1,120.25
7/9/2012,1352.46,1.5117,17.98,120.48
7/10/2012,1341.47,1.5015,18.72,120.79
7/11/2012,1341.45,1.5167,17.95,120.67
7/12/2012,1334.76,1.4743,18.33,120.91
7/13/2012,1356.78,1.4876,16.74,120.97
7/16/2012,1353.64,1.4724,17.11,121.11
7/17/2012,1363.67,1.5078,16.48,120.95
7/18/2012,1372.78,1.4942,16.16,120.98
7/19/2012,1376.51,1.5077,15.45,121.09
7/20/2012,1362.66,1.4567,16.27,121.47
7/23/2012,1350.52,1.4263,18.62,121.37
7/24/2012,1338.31,1.3875,20.47,121.44
7/25/2012,1337.89,1.3975,19.34,121.31
7/26/2012,1360.02,1.4378,17.53,121.14
7/27/2012,1385.97,1.5463,16.7,120.79
7/30/2012,1385.3,1.5019,18.03,121.13
7/31/2012,1379.32,1.4679,18.93,121.44
8/1/2012,1375.14,1.524,18.96,121.49
8/2/2012,1365,1.4779,17.57,121.47
8/3/2012,1390.99,1.5631,15.64,121.25
8/6/2012,1394.23,1.5664,15.95,121.33
8/7/2012,1401.35,1.6283,15.99,121.07
8/8/2012,1402.22,1.6491,15.32,120.71
8/9/2012,1402.8,1.6881,15.28,120.48
8/10/2012,1405.87,1.6573,14.74,120.56
8/13/2012,1404.11,1.6642,13.7,120.4
8/14/2012,1403.93,1.7378,14.85,119.87
8/15/2012,1405.53,1.8155,14.63,118.98
8/16/2012,1415.51,1.8346,14.29,118.69
8/17/2012,1418.16,1.8105,13.45,118.85
8/20/2012,1418.13,1.8053,14.02,118.79
8/21/2012,1413.17,1.7984,15.02,118.87
8/22/2012,1413.49,1.6916,15.11,119.84
8/23/2012,1402.08,1.6779,15.96,120.4
8/24/2012,1411.13,1.6865,15.18,120.38
8/27/2012,1410.43,1.6506,16.35,120.77
8/28/2012,1409.3,1.6335,16.49,121.08
8/29/2012,1410.49,1.6506,17.06,120.67
8/30/2012,1399.48,1.6233,17.83,120.58
8/31/2012,1406.58,1.5484,17.47,121.14
9/4/2012,1404.94,1.5722,17.98,120.98
9/5/2012,1403.43,1.596,17.74,121.18
9/6/2012,1432.12,1.6781,15.6,120.52
9/7/2012,1437.92,1.6678,14.38,120.91
9/10/2012,1429.08,1.6541,16.28,121.22
9/11/2012,1433.57,1.7005,16.41,121.1
9/12/2012,1436.56,1.7576,15.8,120.51
9/13/2012,1459.99,1.723,14.05,121.52
9/14/2012,1465.77,1.866,14.51,121.93
9/17/2012,1461.19,1.8415,14.59,121.82
9/18/2012,1459.32,1.8083,14.18,121.66
9/19/2012,1461.05,1.7718,13.88,121.81
9/20/2012,1460.26,1.764,14.07,121.4
9/21/2012,1460.15,1.7528,13.98,121.5
9/24/2012,1456.89,1.7094,14.15,121.42
9/25/2012,1441.59,1.6662,15.43,121.58
9/26/2012,1433.32,1.6095,16.81,121.86
9/27/2012,1447.15,1.6542,14.84,121.84
9/28/2012,1440.67,1.6335,15.73,121.76
10/1/2012,1444.49,1.6249,16.32,122
10/2/2012,1445.75,1.6198,15.71,122.5
10/3/2012,1450.99,1.6146,15.43,122.63
10/4/2012,1461.4,1.6732,14.55,122.81
10/5/2012,1460.93,1.7428,14.33,122.56
10/8/2012,1455.88,1.7428,15.11,122.85
10/9/2012,1441.48,1.7132,16.37,122.54
10/10/2012,1432.56,1.6742,16.29,122.41
10/11/2012,1432.84,1.6699,15.59,122.3
10/12/2012,1428.59,1.656,16.14,122.2
10/15/2012,1440.13,1.663,15.27,122.19
10/16/2012,1454.92,1.7186,15.22,121.67
10/17/2012,1460.91,1.8185,15.07,121.31
10/18/2012,1457.34,1.8344,15.03,121.3
10/19/2012,1433.19,1.7633,17.06,121.71
10/22/2012,1433.82,1.8134,16.62,121.51
10/23/2012,1413.11,1.7572,18.83,121.77
10/24/2012,1408.75,1.7889,18.33,121.58
10/25/2012,1412.97,1.8233,18.12,121.22
10/26/2012,1411.94,1.7451,17.81,121.82
10/31/2012,1412.16,1.6901,18.6,122.52
11/1/2012,1427.59,1.7242,16.69,122.09
11/2/2012,1414.2,1.7147,17.59,122.02
11/5/2012,1417.26,1.6841,18.42,122.18
11/6/2012,1428.39,1.7507,17.58,121.86
11/7/2012,1394.53,1.6466,19.08,122.56
11/8/2012,1377.51,1.6148,18.49,123.22
11/9/2012,1379.85,1.6063,18.61,122.77
11/12/2012,1380.03,1.6063,16.68,123.1
11/13/2012,1374.53,1.5945,16.65,122.96
11/14/2012,1355.49,1.5911,17.92,122.84
11/15/2012,1353.33,1.5928,17.99,122.75
11/16/2012,1359.88,1.58,16.41,122.83
11/19/2012,1386.89,1.6131,15.24,122.6
11/20/2012,1387.81,1.6659,15.08,122.25
11/21/2012,1391.03,1.6796,15.31,121.96
11/23/2012,1409.15,1.6899,15.14,121.87
11/26/2012,1406.29,1.6625,15.5,122.21
11/27/2012,1398.94,1.6369,15.92,122.21
11/28/2012,1409.93,1.6284,15.51,122.5
11/29/2012,1415.95,1.6147,15.06,122.72
11/30/2012,1416.18,1.6156,15.87,122.91
12/3/2012,1409.46,1.6207,16.64,122.79
12/4/2012,1407.05,1.6028,17.12,122.83
12/5/2012,1409.28,1.5875,16.46,123.05
12/6/2012,1413.94,1.5857,16.58,123.3
12/7/2012,1418.07,1.6215,15.9,123.15
12/10/2012,1418.55,1.6164,16.05,123.3
12/11/2012,1427.84,1.6541,15.57,122.94
12/12/2012,1428.48,1.698,15.95,122.56
12/13/2012,1419.45,1.7299,16.56,122.22
12/14/2012,1413.58,1.7015,17,122.35
12/17/2012,1430.36,1.7717,16.34,121.89
12/18/2012,1446.79,1.817,15.57,121.54
12/19/2012,1435.81,1.8014,17.36,121.64
12/20/2012,1443.69,1.7962,17.67,121.7
12/21/2012,1430.15,1.7623,17.84,122.04
12/24/2012,1426.66,1.7737,17.84,121.9
12/26/2012,1419.83,1.7511,19.48,122.05
12/27/2012,1418.1,1.7364,19.47,122.19
12/28/2012,1402.43,1.7009,22.72,122.15
12/31/2012,1426.19,1.7574,18.02,121.41
1/2/2013,1462.42,1.8371,14.68,121.34
1/3/2013,1459.37,1.9121,14.56,120.51
1/4/2013,1466.47,1.8991,13.83,120.46
1/7/2013,1461.89,1.8974,13.79,120.87
1/8/2013,1457.15,1.8683,13.62,121.04
1/9/2013,1461.02,1.8568,13.81,121.26
1/10/2013,1472.12,1.8958,13.49,121.15
1/11/2013,1472.05,1.8677,13.36,121.26
1/14/2013,1470.68,1.8448,13.52,121.3
1/15/2013,1472.34,1.836,13.55,121.38
1/16/2013,1472.63,1.8185,13.42,121.35
1/17/2013,1480.94,1.8794,13.57,121.14
1/18/2013,1485.98,1.8416,12.46,121.34
1/22/2013,1492.56,1.8417,12.43,121.32
1/23/2013,1494.81,1.8241,12.46,121.34
1/24/2013,1494.82,1.8498,12.69,121.27
1/25/2013,1502.96,1.9487,12.89,120.76
1/28/2013,1500.18,1.9613,13.57,120.6
1/29/2013,1507.84,1.9991,13.31,120.38
1/30/2013,1501.96,1.992,14.32,120.42
1/31/2013,1498.11,1.9849,14.28,120.78
2/1/2013,1513.17,2.0149,12.9,120.19
2/4/2013,1495.71,1.9548,14.67,120.97
2/5/2013,1511.29,1.998,13.72,120.62
2/6/2013,1512.12,1.9603,13.41,120.76
2/7/2013,1509.39,1.9568,13.5,120.65
2/8/2013,1517.93,1.9499,13.02,120.61
2/11/2013,1517.01,1.9635,12.94,120.52
2/12/2013,1519.43,1.977,12.64,120.51
2/13/2013,1520.33,2.0277,12.98,120.17
2/14/2013,1521.38,1.9974,12.66,120.38
2/15/2013,1519.79,2.0017,12.46,120.05
2/19/2013,1530.94,2.0278,12.31,119.99
2/20/2013,1511.95,2.0087,14.68,120.022
2/21/2013,1502.42,1.9766,15.22,120.17
2/22/2013,1515.6,1.9619,14.17,120.43
2/25/2013,1487.85,1.8637,18.99,121.03
2/26/2013,1496.94,1.8808,16.87,120.74
2/27/2013,1515.99,1.9014,14.73,120.74
2/28/2013,1514.68,1.8756,15.51,121.01
3/1/2013,1518.2,1.8412,15.36,121.52
3/4/2013,1525.2,1.8755,14.01,121.14
3/5/2013,1539.79,1.8978,13.48,121.11
3/6/2013,1541.46,1.9375,13.53,120.84
3/7/2013,1544.26,1.9965,13.06,120.39
3/8/2013,1551.18,2.0427,12.59,120
3/11/2013,1556.22,2.0576,11.56,119.94
3/12/2013,1552.48,2.0156,12.27,120.16
3/13/2013,1554.52,2.0209,11.83,120.19
3/14/2013,1563.23,2.0296,11.3,120.4
3/15/2013,1560.7,1.9895,11.3,120.56
3/18/2013,1552.1,1.9546,13.36,120.82
3/19/2013,1548.34,1.9017,14.39,120.94
3/20/2013,1558.71,1.9581,12.67,120.6
3/21/2013,1545.8,1.9112,13.99,120.66
3/22/2013,1556.89,1.925,13.57,120.87
3/25/2013,1551.69,1.9198,13.74,120.88
3/26/2013,1563.77,1.9094,12.77,120.95
3/27/2013,1562.85,1.8454,13.15,121.32
3/28/2013,1569.19,1.8487,12.7,121.268
4/1/2013,1562.17,1.8314,13.58,121.24
4/2/2013,1570.25,1.859,12.78,121.18
4/3/2013,1553.69,1.8106,14.21,121.49
4/4/2013,1559.98,1.7625,13.89,122.06
4/5/2013,1553.28,1.7128,13.92,122.57
4/8/2013,1563.07,1.746,13.19,122.03
4/9/2013,1568.61,1.7502,12.84,121.92
4/10/2013,1587.73,1.8034,12.36,121.24
4/11/2013,1593.37,1.7887,12.24,121.58
4/12/2013,1588.85,1.7208,12.06,122.08
4/15/2013,1552.36,1.6798,17.27,122.06
4/16/2013,1574.57,1.7224,13.96,121.85
4/17/2013,1552.01,1.695,16.51,121.83
4/18/2013,1541.61,1.6847,17.56,120.98
4/19/2013,1555.25,1.7049,14.97,121.45
4/22/2013,1562.5,1.6929,14.39,121.77
4/23/2013,1578.78,1.7065,13.48,121.83
4/24/2013,1578.79,1.7047,13.61,122.01
4/25/2013,1585.16,1.708,13.62,122.1
4/26/2013,1582.24,1.6633,13.61,122.55
4/29/2013,1593.61,1.6701,13.71,122.22
4/30/2013,1597.57,1.6717,13.52,122.15
5/1/2013,1582.7,1.629,14.49,121.81
5/2/2013,1597.59,1.6255,13.59,121.68
5/3/2013,1614.42,1.7382,12.85,120.85
5/6/2013,1617.5,1.7588,12.66,120.67
5/7/2013,1625.96,1.7778,12.83,120.66
5/8/2013,1632.69,1.7665,12.66,120.4
5/9/2013,1626.67,1.8109,13.13,120.35
5/10/2013,1633.7,1.8973,12.59,120.01
5/13/2013,1633.77,1.9199,12.55,119.65
5/14/2013,1650.34,1.974,12.77,119.14
5/15/2013,1658.78,1.9347,12.81,119.18
5/16/2013,1650.47,1.8809,13.07,119.52
5/17/2013,1667.47,1.9506,12.45,118.92
5/20/2013,1666.29,1.9647,13.02,118.89
5/21/2013,1669.16,1.9263,13.37,119.14
5/22/2013,1655.35,2.0395,13.82,118.07
5/23/2013,1650.51,2.0157,14.07,118.1
5/24/2013,1649.6,2.0081,13.99,118.2
5/28/2013,1660.06,2.1652,14.48,117.13
5/29/2013,1648.36,2.1153,14.83,117.05
5/30/2013,1654.41,2.111,14.53,116.62
5/31/2013,1630.74,2.1282,16.3,116.73
6/3/2013,1640.42,2.1193,16.28,116.33
6/4/2013,1631.38,2.1462,16.27,116.11
6/5/2013,1608.9,2.0892,17.5,116.25
6/6/2013,1622.56,2.0769,16.63,116.12
6/7/2013,1643.38,2.1718,15.14,115.44
6/10/2013,1642.81,2.2097,15.44,114.64
6/11/2013,1626.13,2.1846,17.07,114.58
6/12/2013,1612.52,2.228,18.59,113.7
6/13/2013,1636.36,2.1489,16.41,114.57
6/14/2013,1626.73,2.1295,17.15,114.47
6/17/2013,1639.04,2.1817,16.8,114.1
6/18/2013,1651.81,2.1854,16.61,114.41
6/19/2013,1628.93,2.3527,16.64,112.89
6/20/2013,1588.19,2.4144,20.49,111.75
6/21/2013,1592.43,2.531,18.9,110.44
6/24/2013,1573.09,2.5368,20.11,110.02
6/25/2013,1588.03,2.6082,18.47,110.21
6/26/2013,1603.26,2.5353,17.21,110.71
6/27/2013,1613.2,2.4721,16.86,111.63
6/28/2013,1606.28,2.4857,16.86,112.01
7/1/2013,1614.96,2.4765,16.37,112.02
7/2/2013,1614.08,2.4693,16.44,112.38
7/3/2013,1615.41,2.5032,16.2,112.17
7/5/2013,1631.89,2.7391,14.89,110.64
7/8/2013,1640.46,2.6356,14.78,111.34
7/9/2013,1652.32,2.634,14.35,111.29
7/10/2013,1652.62,2.6238,14.21,110.91
7/11/2013,1675.02,2.5721,14.01,111.68
7/12/2013,1680.19,2.5821,13.84,111.72
7/15/2013,1682.5,2.5372,13.79,112.26
7/16/2013,1676.26,2.5317,14.42,112.71
7/17/2013,1680.91,2.4888,13.78,113.02
7/18/2013,1689.37,2.5284,13.77,112.61
7/19/2013,1692.09,2.4839,12.54,113.42
7/22/2013,1695.53,2.4804,12.29,113.38
7/23/2013,1692.39,2.5049,12.66,113.12
7/24/2013,1685.94,2.588,13.18,112.2
7/25/2013,1690.25,2.5712,12.97,112.26
7/26/2013,1691.65,2.5624,12.72,112.29
7/29/2013,1685.33,2.6023,13.39,112.21
7/30/2013,1685.96,2.6101,13.39,112.16
7/31/2013,1685.73,2.5762,13.45,112.87
8/1/2013,1706.87,2.706,12.94,112.01
8/2/2013,1709.67,2.596,11.98,112.58
8/5/2013,1707.14,2.6333,11.84,112.59
8/6/2013,1697.37,2.6421,12.72,112.86
8/7/2013,1690.91,2.5986,12.98,113.13
8/8/2013,1697.48,2.5892,12.73,113.25
8/9/2013,1691.42,2.5784,13.41,113.36
8/12/2013,1689.47,2.6206,12.81,113.06
8/13/2013,1694.16,2.719,12.31,112.07
8/14/2013,1685.39,2.7136,13.04,111.83
8/15/2013,1661.32,2.7664,14.73,111.03
8/16/2013,1655.83,2.8251,14.37,110.51
8/19/2013,1646.06,2.8804,15.1,109.85
8/20/2013,1652.35,2.8142,14.91,110.53
8/21/2013,1642.8,2.8935,15.94,109.75
8/22/2013,1656.96,2.8844,14.76,109.8
8/23/2013,1663.5,2.8146,13.98,110.57
8/26/2013,1656.78,2.7853,14.99,110.96
8/27/2013,1630.48,2.7087,16.77,111.64
8/28/2013,1634.96,2.7653,16.49,111.23
8/29/2013,1638.17,2.7617,16.81,111.08
8/30/2013,1632.97,2.7839,17.01,110.74
9/3/2013,1639.77,2.8576,16.61,110.06
9/4/2013,1653.08,2.8966,15.88,109.5
9/5/2013,1655.08,2.9937,15.77,108.71
9/6/2013,1655.17,2.9342,15.85,109.16
9/9/2013,1671.71,2.912,15.63,109.36
9/10/2013,1683.99,2.9643,14.53,109.18
9/11/2013,1689.13,2.9122,13.82,109.8
9/12/2013,1683.42,2.9095,14.29,109.85
9/13/2013,1687.99,2.8846,14.16,109.84
9/16/2013,1697.6,2.8643,14.38,110.14
9/17/2013,1704.76,2.8468,14.53,110.57
9/18/2013,1725.52,2.6878,13.59,112.04
9/19/2013,1722.34,2.7519,13.16,111.68
9/20/2013,1709.91,2.7337,13.12,111.99
9/23/2013,1701.84,2.6999,14.31,112.38
9/24/2013,1697.42,2.6552,14.08,112.4
9/25/2013,1692.77,2.628,14.01,112.5
9/26/2013,1698.67,2.6498,14.06,112.34
9/27/2013,1691.75,2.6245,15.46,112.37
9/30/2013,1681.55,2.61,16.6,112.58
10/1/2013,1695,2.65,15.54,112.39
10/2/2013,1693.87,2.6173,16.6,112.57
10/3/2013,1678.66,2.6046,17.67,112.65
10/4/2013,1690.5,2.6447,16.74,112.4051
10/7/2013,1676.12,2.6265,19.41,112.53
10/8/2013,1655.45,2.632,20.34,112.23
10/9/2013,1656.4,2.6631,19.6,112.24
10/10/2013,1692.56,2.6814,16.48,112.152
10/11/2013,1703.2,2.6871,15.72,112.13
10/14/2013,1710.14,2.6871,16.07,111.64
10/15/2013,1698.06,2.7276,18.66,111.86
10/16/2013,1721.54,2.6633,14.71,112.09
10/17/2013,1733.15,2.5894,13.48,112.53
10/18/2013,1744.5,2.5777,13.04,112.69
10/21/2013,1744.66,2.6014,13.16,112.6
10/22/2013,1754.67,2.5124,13.33,113.17
10/23/2013,1746.38,2.5016,13.42,113.12
10/24/2013,1752.07,2.5197,13.2,113.16
10/25/2013,1759.77,2.5088,13.09,113.41
10/28/2013,1762.11,2.5233,13.31,113.36
10/29/2013,1771.95,2.5034,13.41,113.29
10/30/2013,1763.31,2.5378,13.65,113.14
10/31/2013,1756.54,2.5542,13.75,112.92
11/1/2013,1761.64,2.6218,13.28,112.04
11/4/2013,1767.93,2.6035,12.93,112.1
11/5/2013,1762.97,2.6696,13.27,111.66
11/6/2013,1770.49,2.6421,12.67,112.3
11/7/2013,1747.15,2.5999,13.91,112.45
11/8/2013,1770.61,2.7477,12.9,111.49
11/11/2013,1771.89,2.7477,12.53,111.28
11/12/2013,1767.69,2.7728,12.82,111.34
11/13/2013,1782,2.6996,12.52,111.53
11/14/2013,1790.62,2.69,12.37,112.14
11/15/2013,1798.18,2.7033,12.19,112.19
11/18/2013,1791.53,2.6658,13.1,112.49
11/19/2013,1787.87,2.7069,13.39,112.05
11/20/2013,1781.37,2.7987,13.4,111.36
11/21/2013,1795.85,2.7842,12.66,111.55
11/22/2013,1804.76,2.7427,12.26,111.86
11/25/2013,1802.48,2.7283,12.79,111.93
11/26/2013,1802.75,2.7077,12.81,111.92
11/27/2013,1807.23,2.7373,12.98,111.7
11/29/2013,1805.81,2.7445,13.7,111.61
12/2/2013,1800.9,2.7951,14.23,111.03
12/3/2013,1795.15,2.7825,14.55,111.09
12/4/2013,1792.81,2.8342,14.7,110.47
12/5/2013,1785.03,2.8717,15.08,110.34
12/6/2013,1805.09,2.8553,13.79,110.33
12/9/2013,1808.37,2.8389,13.49,110.42
12/10/2013,1802.62,2.8006,13.91,110.71
12/11/2013,1782.22,2.8535,15.42,110.53
12/12/2013,1775.5,2.8773,15.54,110.22
12/13/2013,1775.32,2.8646,15.76,110.54
12/16/2013,1786.54,2.8784,16.03,110.62
12/17/2013,1781,2.8354,16.21,110.95
12/18/2013,1810.65,2.8931,13.8,110.46
12/19/2013,1809.6,2.9291,14.15,110.05
12/20/2013,1818.32,2.8886,13.79,110.42
12/23/2013,1827.99,2.9274,13.04,110.23
12/24/2013,1833.32,2.9775,12.48,109.86
12/26/2013,1842.02,2.9905,12.33,109.81
12/27/2013,1841.4,3,12.46,109.75
12/30/2013,1841.07,2.9703,13.56,110.06
12/31/2013,1848.36,3.0282,13.72,109.9
1/2/2014,1831.98,2.989,14.23,110.26
1/3/2014,1831.37,2.9948,13.76,110.21
1/6/2014,1826.77,2.9576,13.55,110.58
1/7/2014,1837.88,2.9391,12.92,110.6
1/8/2014,1837.49,2.9894,12.87,110.53
1/9/2014,1838.13,2.9652,12.89,110.95
1/10/2014,1842.37,2.8579,12.14,111.54
1/13/2014,1819.2,2.8257,13.28,111.59
1/14/2014,1838.88,2.8709,12.28,111.21
1/15/2014,1848.38,2.8912,12.28,111.11
1/16/2014,1845.89,2.8414,12.53,111.2
1/17/2014,1838.7,2.8194,12.44,111.41
1/21/2014,1843.8,2.8286,12.87,111.2
1/22/2014,1844.86,2.8656,12.84,111.01
1/23/2014,1828.46,2.7772,13.77,111.49
1/24/2014,1790.29,2.715,18.14,111.81
1/27/2014,1781.56,2.7479,17.42,111.42
1/28/2014,1792.5,2.7488,15.8,111.64
1/29/2014,1774.2,2.6767,17.35,112.06
1/30/2014,1794.19,2.6949,17.29,111.99
1/31/2014,1782.59,2.644,18.41,112.21
2/3/2014,1741.89,2.5761,21.44,112.87
2/4/2014,1755.2,2.6294,19.11,112.38
2/5/2014,1751.64,2.6675,19.95,111.89
2/6/2014,1773.43,2.7003,17.23,111.91
2/7/2014,1797.02,2.6829,15.29,112.23
2/10/2014,1799.84,2.6674,15.26,112.33
2/11/2014,1819.75,2.725,14.51,111.97
2/12/2014,1819.26,2.7608,14.3,111.69
2/13/2014,1829.83,2.732,14.14,112.07
2/14/2014,1838.63,2.7428,13.57,111.84
2/18/2014,1840.76,2.7069,13.87,112.05
2/19/2014,1828.75,2.7392,15.5,111.83
2/20/2014,1839.78,2.7509,14.79,111.49
2/21/2014,1836.25,2.731,14.68,111.69
2/24/2014,1847.61,2.7382,14.23,111.69
2/25/2014,1845.12,2.7023,13.67,112.12
2/26/2014,1845.16,2.6655,14.35,112.38
2/27/2014,1854.29,2.6387,14.04,112.54
2/28/2014,1859.45,2.6476,14,112.7
3/3/2014,1845.73,2.6012,16,113.22
3/4/2014,1873.91,2.6977,14.1,112.49
3/5/2014,1873.81,2.7048,13.89,112.65
3/6/2014,1877.03,2.7373,14.21,112.37
3/7/2014,1878.04,2.7879,14.11,112.13
3/10/2014,1877.17,2.777,14.2,112.18
3/11/2014,1867.63,2.768,14.8,112.15
3/12/2014,1868.2,2.73,14.47,112.39
3/13/2014,1846.34,2.6446,16.22,112.85
3/14/2014,1841.13,2.6543,17.82,112.83
3/17/2014,1858.83,2.6921,15.64,112.57
3/18/2014,1872.25,2.6722,14.52,112.79
3/19/2014,1860.77,2.7725,15.12,111.75
3/20/2014,1872.01,2.7716,14.52,111.4
3/21/2014,1866.52,2.7426,15,111.82
3/24/2014,1857.44,2.7281,15.09,111.96
3/25/2014,1865.62,2.748,14.02,111.93
3/26/2014,1852.56,2.6919,14.93,112.32
3/27/2014,1849.04,2.681,14.62,112.36
3/28/2014,1857.62,2.7208,14.41,112.08
3/31/2014,1872.34,2.718,13.88,112.1
4/1/2014,1885.52,2.7525,13.1,111.71
4/2/2014,1890.9,2.8045,13.09,111.46
4/3/2014,1888.77,2.7972,13.37,111.59
4/4/2014,1865.09,2.7207,13.96,112.1
4/7/2014,1845.04,2.6998,15.57,112.27
4/8/2014,1851.96,2.6808,14.89,112.33
4/9/2014,1872.18,2.6898,13.82,112.41
4/10/2014,1833.08,2.6474,15.89,112.8
4/11/2014,1815.69,2.6247,17.03,113.09
4/14/2014,1830.61,2.6472,16.11,112.87
4/15/2014,1842.98,2.6283,15.61,113.15
4/16/2014,1862.31,2.6282,14.18,113.22
4/17/2014,1864.85,2.7215,13.36,113.08
4/21/2014,1871.89,2.7151,13.25,113.08
4/22/2014,1879.55,2.7105,13.19,113.08
4/23/2014,1875.39,2.6987,13.27,113.43
4/24/2014,1878.61,2.6805,13.32,113.5
4/25/2014,1863.4,2.6623,14.06,113.55
4/28/2014,1869.43,2.7005,13.97,113.21
4/29/2014,1878.33,2.6913,13.71,113.14
4/30/2014,1883.95,2.6459,13.41,113.58
5/1/2014,1883.68,2.6133,13.25,113.73
5/2/2014,1881.14,2.5843,12.91,114.03
5/5/2014,1884.66,2.6068,13.29,113.79
5/6/2014,1867.72,2.5914,13.8,113.75
5/7/2014,1878.21,2.5878,13.4,113.82
5/8/2014,1875.63,2.6161,13.43,113.98
5/9/2014,1878.48,2.6233,12.92,113.91
5/12/2014,1896.65,2.6611,12.23,113.6
5/13/2014,1897.45,2.6089,12.13,113.89
5/14/2014,1888.53,2.5427,12.17,114.54
5/15/2014,1870.85,2.4893,13.17,115.07
5/16/2014,1877.86,2.5231,12.44,114.95
5/19/2014,1885.08,2.5445,12.42,114.61
5/20/2014,1872.83,2.5106,12.96,114.83
5/21/2014,1888.03,2.532,11.91,114.76
5/22/2014,1892.49,2.5499,12.03,114.94
5/23/2014,1900.53,2.5321,11.36,115.21
5/27/2014,1911.91,2.5142,11.51,115.28
5/28/2014,1909.78,2.4431,11.68,115.91
5/29/2014,1920.03,2.4644,11.57,115.86
5/30/2014,1923.57,2.4759,11.4,115.59
6/2/2014,1924.97,2.5267,11.58,114.47
6/3/2014,1924.24,2.5985,11.87,113.8
6/4/2014,1927.88,2.6021,12.08,113.5
6/5/2014,1940.46,2.5824,11.68,113.79
6/6/2014,1949.44,2.5869,10.73,113.79
6/9/2014,1951.27,2.6032,11.15,113.78
6/10/2014,1950.79,2.6439,10.99,113.59
6/11/2014,1943.89,2.6394,11.6,113.7
6/12/2014,1930.11,2.5951,12.56,114.04
6/13/2014,1936.16,2.6033,12.18,113.85
6/16/2014,1937.78,2.597,12.65,113.96
6/17/2014,1941.99,2.6523,12.06,113.8
6/18/2014,1956.98,2.5844,10.61,114.36
6/19/2014,1959.48,2.6206,10.62,114.2
6/20/2014,1962.87,2.6052,10.85,114.62
6/23/2014,1962.61,2.6261,10.98,114.52
6/24/2014,1949.98,2.5781,12.13,115.04
6/25/2014,1959.53,2.5592,11.59,115.09
6/26/2014,1957.22,2.5286,11.63,115.31
6/27/2014,1960.96,2.534,11.26,115.345
6/30/2014,1960.23,2.5304,11.57,115.36
7/1/2014,1973.32,2.5647,11.15,114.56
7/2/2014,1974.62,2.6264,10.82,114.02
7/3/2014,1985.44,2.6383,10.32,114.11
7/7/2014,1977.65,2.611,11.33,114.33
7/8/2014,1963.71,2.5557,11.98,114.7
7/9/2014,1972.83,2.5503,11.65,114.98
7/10/2014,1964.68,2.5359,12.59,115.12
7/11/2014,1967.57,2.516,12.08,115.29
7/14/2014,1977.1,2.5468,11.82,115.06
7/15/2014,1973.28,2.5468,11.96,114.81
7/16/2014,1981.57,2.526,11,114.78
7/17/2014,1958.12,2.4458,14.54,115.5
7/18/2014,1978.22,2.4809,12.06,115.28
7/21/2014,1973.63,2.4674,12.81,115.49
7/22/2014,1983.53,2.4601,12.24,115.39
7/23/2014,1987.01,2.4655,11.52,115.38
7/24/2014,1987.98,2.5025,11.84,115.17
7/25/2014,1978.34,2.4655,12.69,115.67
7/28/2014,1978.91,2.4853,12.56,115.54
7/29/2014,1969.95,2.4601,13.28,115.71
7/30/2014,1970.07,2.5569,13.33,114.95
7/31/2014,1930.67,2.5578,16.95,114.91
8/1/2014,1925.15,2.4925,17.03,114.99
8/4/2014,1938.99,2.4817,15.12,114.82
8/5/2014,1920.21,2.4844,16.87,114.95
8/6/2014,1920.24,2.4708,16.37,114.96
8/7/2014,1909.57,2.4114,16.66,115.46
8/8/2014,1931.59,2.4203,15.77,115.36
8/11/2014,1936.92,2.4275,14.23,115.37
8/12/2014,1933.75,2.4491,14.13,115.02
8/13/2014,1946.72,2.4166,12.9,115.35
8/14/2014,1955.18,2.4015,12.42,115.47
8/15/2014,1955.06,2.3397,13.15,115.75
8/18/2014,1971.74,2.3927,12.32,115.3
8/19/2014,1981.6,2.3997,12.21,115.09
8/20/2014,1986.51,2.4264,11.78,114.75
8/21/2014,1992.37,2.4068,11.76,114.97
8/22/2014,1988.4,2.4024,11.47,114.92
8/25/2014,1997.92,2.382,11.7,115.06
8/26/2014,2000.02,2.3962,11.63,114.97
8/27/2014,2000.12,2.3573,11.78,115.18
8/28/2014,1996.74,2.3361,12.05,115.36
8/29/2014,2003.37,2.3431,11.98,115.25
9/2/2014,2002.28,2.4211,12.25,114.44
9/3/2014,2000.72,2.3962,12.36,114.65
9/4/2014,1997.65,2.4497,12.64,114.22
9/5/2014,2007.71,2.4587,12.09,114.1
9/8/2014,2001.54,2.4712,12.66,113.82
9/9/2014,1988.44,2.5036,13.5,113.49
9/10/2014,1995.69,2.5414,12.88,113.06
9/11/2014,1997.45,2.5496,12.8,113.11
9/12/2014,1985.54,2.6105,13.31,112.66
9/15/2014,1984.13,2.5887,14.12,112.79
9/16/2014,1998.98,2.5924,12.73,112.76
9/17/2014,2001.57,2.6198,12.65,112
9/18/2014,2011.36,2.6144,12.03,111.71
9/19/2014,2010.4,2.5745,12.11,112.04
